group,param,estimate
idu_hisp_male,bmi_raw_post1,0.325293
idu_hisp_male,bmi_raw_post2,-1.025645
idu_hisp_male,cd4n_entry,-0.000305
idu_hisp_male,ckd,0.13357
idu_hisp_male,dm,1.41589
idu_hisp_male,dpr,0.17175
idu_hisp_male,h1yy_time,0.00757
idu_hisp_male,hcv,1.824455
idu_hisp_male,ht,0.542154
idu_hisp_male,intercept,82.885226
idu_hisp_male,lipid,-0.593668
idu_hisp_male,smoking,0.94566
idu_hisp_male,year,-0.044797
idu_white_female,age,0.01157
idu_white_female,anx,0.135347
idu_white_female,bmi_dif1,0.519385
idu_white_female,bmi_dif2,-2.678242
idu_white_female,bmi_diff,0.07643
idu_white_female,bmi_raw_post,-0.08035
idu_white_female,bmi_raw_post1,0.325293
idu_white_female,bmi_raw_post2,-1.025645
idu_white_female,cd4n_entry,-0.000305
idu_white_female,ckd,0.13357
idu_white_female,dm,1.41589
idu_white_female,dpr,0.17175
idu_white_female,h1yy_time,0.00757
idu_white_female,hcv,1.824455
idu_white_female,ht,0.542154
idu_white_female,intercept,82.885226
idu_white_female,lipid,-0.593668
idu_white_female,smoking,0.94566
idu_white_female,year,-0.044797
idu_white_male,age,0.01157
idu_white_male,anx,0.135347
idu_white_male,bmi_dif1,0.519385
idu_white_male,bmi_dif2,-2.678242
idu_white_male,bmi_diff,0.07643
idu_white_male,bmi_raw_post,-0.08035
idu_white_male,bmi_raw_post1,0.325293
idu_white_male,bmi_raw_post2,-1.025645
idu_white_male,cd4n_entry,-0.000305
idu_white_male,ckd,0.13357
idu_white_male,dm,1.41589
idu_white_male,dpr,0.17175
idu_white_male,h1yy_time,0.00757
idu_white_male,hcv,1.824455
idu_white_male,ht,0.542154
idu_white_male,intercept,82.885226
idu_white_male,lipid,-0.593668
idu_white_male,smoking,0.94566
idu_white_male,year,-0.044797
msm_black_male,age,0.01157
msm_black_male,anx,0.135347
msm_black_male,bmi_dif1,0.519385
msm_black_male,bmi_dif2,-2.678242
msm_black_male,bmi_diff,0.07643
msm_black_male,bmi_raw_post,-0.08035
msm_black_male,bmi_raw_post1,0.325293
msm_black_male,bmi_raw_post2,-1.025645
msm_black_male,cd4n_entry,-0.000305
msm_black_male,ckd,0.13357
msm_black_male,dm,1.41589
msm_black_male,dpr,0.17175
msm_black_male,h1yy_time,0.00757
msm_black_male,hcv,1.824455
msm_black_male,ht,0.542154
msm_black_male,intercept,82.885226
msm_black_male,lipid,-0.593668
msm_black_male,smoking,0.94566
msm_black_male,year,-0.044797
msm_hisp_male,age,0.01157
msm_hisp_male,anx,0.135347
msm_hisp_male,bmi_dif1,0.519385
msm_hisp_male,bmi_dif2,-2.678242
msm_hisp_male,bmi_diff,0.07643
msm_hisp_male,bmi_raw_post,-0.08035
msm_hisp_male,bmi_raw_post1,0.325293
msm_hisp_male,bmi_raw_post2,-1.025645
msm_hisp_male,cd4n_entry,-0.000305
msm_hisp_male,ckd,0.13357
msm_hisp_male,dm,1.41589
msm_hisp_male,dpr,0.17175
msm_hisp_male,h1yy_time,0.00757
msm_hisp_male,hcv,1.824455
msm_hisp_male,ht,0.542154
msm_hisp_male,intercept,82.885226
msm_hisp_male,lipid,-0.593668
msm_hisp_male,smoking,0.94566
msm_hisp_male,year,-0.044797
msm_white_male,age,0.01157
msm_white_male,anx,0.135347
msm_white_male,bmi_dif1,0.519385
msm_white_male,bmi_dif2,-2.678242
msm_white_male,bmi_diff,0.07643
msm_white_male,bmi_raw_post,-0.08035
msm_white_male,bmi_raw_post1,0.325293
msm_white_male,bmi_raw_post2,-1.025645
msm_white_male,cd4n_entry,-0.000305
msm_white_male,ckd,0.13357
msm_white_male,dm,1.41589
msm_white_male,dpr,0.17175
msm_white_male,h1yy_time,0.00757
msm_white_male,hcv,1.824455
msm_white_male,ht,0.542154
msm_white_male,intercept,82.885226
msm_white_male,lipid,-0.593668
msm_white_male,smoking,0.94566
msm_white_male,year,-0.044797

78afb11136ad6826f4380131a8fb55a74548f900
