group,param,estimate
idu_white_female,bmi_raw_post2,-1.548078
idu_white_female,cd4n_entry,0.000222
idu_white_female,ckd,-0.529939
idu_white_female,dm,0.664419
idu_white_female,dpr,0.359459
idu_white_female,h1yy_time,0.054766
idu_white_female,hcv,0.289155
idu_white_female,ht,0.897625
idu_white_female,intercept,-67.829187
idu_white_female,lipid,1.876028
idu_white_female,smoking,0.379646
idu_white_female,year,0.030099
idu_white_male,age,0.036379
idu_white_male,anx,0.335341
idu_white_male,bmi_dif1,-0.222754
idu_white_male,bmi_dif2,0.763892
idu_white_male,bmi_diff,0.025878
idu_white_male,bmi_raw_post,-0.148762
idu_white_male,bmi_raw_post1,0.607669
idu_white_male,bmi_raw_post2,-1.548078
idu_white_male,cd4n_entry,0.000222
idu_white_male,ckd,-0.529939
idu_white_male,dm,0.664419
idu_white_male,dpr,0.359459
idu_white_male,h1yy_time,0.054766
idu_white_male,hcv,0.289155
idu_white_male,ht,0.897625
idu_white_male,intercept,-67.829187
idu_white_male,lipid,1.876028
idu_white_male,smoking,0.379646
idu_white_male,year,0.030099
msm_black_male,age,0.036379
msm_black_male,anx,0.335341
msm_black_male,bmi_dif1,-0.222754
msm_black_male,bmi_dif2,0.763892
msm_black_male,bmi_diff,0.025878
msm_black_male,bmi_raw_post,-0.148762
msm_black_male,bmi_raw_post1,0.607669
msm_black_male,bmi_raw_post2,-1.548078
msm_black_male,cd4n_entry,0.000222
msm_black_male,ckd,-0.529939
msm_black_male,dm,0.664419
msm_black_male,dpr,0.359459
msm_black_male,h1yy_time,0.054766
msm_black_male,hcv,0.289155
msm_black_male,ht,0.897625
msm_black_male,intercept,-67.829187
msm_black_male,lipid,1.876028
msm_black_male,smoking,0.379646
msm_black_male,year,0.030099
msm_hisp_male,age,0.036379
msm_hisp_male,anx,0.335341
msm_hisp_male,bmi_dif1,-0.222754
msm_hisp_male,bmi_dif2,0.763892
msm_hisp_male,bmi_diff,0.025878
msm_hisp_male,bmi_raw_post,-0.148762
msm_hisp_male,bmi_raw_post1,0.607669
msm_hisp_male,bmi_raw_post2,-1.548078
msm_hisp_male,cd4n_entry,0.000222
msm_hisp_male,ckd,-0.529939
msm_hisp_male,dm,0.664419
msm_hisp_male,dpr,0.359459
msm_hisp_male,h1yy_time,0.054766
msm_hisp_male,hcv,0.289155
msm_hisp_male,ht,0.897625
msm_hisp_male,intercept,-67.829187
msm_hisp_male,lipid,1.876028
msm_hisp_male,smoking,0.379646
msm_hisp_male,year,0.030099
msm_white_male,age,0.036379
msm_white_male,anx,0.335341
msm_white_male,bmi_dif1,-0.222754
msm_white_male,bmi_dif2,0.763892
msm_white_male,bmi_diff,0.025878
msm_white_male,bmi_raw_post,-0.148762
msm_white_male,bmi_raw_post1,0.607669
msm_white_male,bmi_raw_post2,-1.548078
msm_white_male,cd4n_entry,0.000222
msm_white_male,ckd,-0.529939
msm_white_male,dm,0.664419
msm_white_male,dpr,0.359459
msm_white_male,h1yy_time,0.054766
msm_white_male,hcv,0.289155
msm_white_male,ht,0.897625
msm_white_male,intercept,-67.829187
msm_white_male,lipid,1.876028
msm_white_male,smoking,0.379646
msm_white_male,year,0.030099

78afb11136ad6826f4380131a8fb55a74548f900
