group,param,estimate
het_hisp_male,bmi_dif1,-0.337956
het_hisp_male,bmi_dif2,1.350368
het_hisp_male,bmi_diff,0.03276
het_hisp_male,bmi_raw_post,-0.115492
het_hisp_male,bmi_raw_post1,0.280869
het_hisp_male,bmi_raw_post2,-0.552186
het_hisp_male,cd4n_entry,-0.00071
het_hisp_male,ckd,-0.275231
het_hisp_male,dm,0.678078
het_hisp_male,dpr,0.22383
het_hisp_male,h1yy_time,-0.018543
het_hisp_male,hcv,-0.126022
het_hisp_male,ht,0.050287
het_hisp_male,intercept,8.062693
het_hisp_male,lipid,-0.359644
het_hisp_male,smoking,0.349557
het_hisp_male,year,-0.006768
het_white_female,age,0.030548
het_white_female,anx,-0.259641
het_white_female,bmi_dif1,-0.785207
het_white_female,bmi_dif2,2.461909
het_white_female,bmi_diff,0.140549
het_white_female,bmi_raw_post,-0.018069
het_white_female,bmi_raw_post1,0.040689
het_white_female,bmi_raw_post2,-0.302797
het_white_female,cd4n_entry,-0.00209
het_white_female,ckd,-0.009834
het_white_female,dm,0.368367
het_white_female,dpr,0.41328
het_white_female,h1yy_time,-0.052986
het_white_female,hcv,0.593412
het_white_female,ht,0.565386
het_white_female,intercept,182.879243
het_white_female,lipid,-0.722871
het_white_female,smoking,-0.309944
het_white_female,year,-0.093211
het_white_male,age,0.067639
het_white_male,anx,0.430389
het_white_male,bmi_dif1,-0.337956
het_white_male,bmi_dif2,1.350368
het_white_male,bmi_diff,0.03276
het_white_male,bmi_raw_post,-0.115492
het_white_male,bmi_raw_post1,0.280869
het_white_male,bmi_raw_post2,-0.552186
het_white_male,cd4n_entry,-0.00071
het_white_male,ckd,-0.275231
het_white_male,dm,0.678078
het_white_male,dpr,0.22383
het_white_male,h1yy_time,-0.018543
het_white_male,hcv,-0.126022
het_white_male,ht,0.050287
het_white_male,intercept,8.062693
het_white_male,lipid,-0.359644
het_white_male,smoking,0.349557
het_white_male,year,-0.006768
idu_black_female,age,0.030548
idu_black_female,anx,-0.259641
idu_black_female,bmi_dif1,-0.785207
idu_black_female,bmi_dif2,2.461909
idu_black_female,bmi_diff,0.140549
idu_black_female,bmi_raw_post,-0.018069
idu_black_female,bmi_raw_post1,0.040689
idu_black_female,bmi_raw_post2,-0.302797
idu_black_female,cd4n_entry,-0.00209
idu_black_female,ckd,-0.009834
idu_black_female,dm,0.368367
idu_black_female,dpr,0.41328
idu_black_female,h1yy_time,-0.052986
idu_black_female,hcv,0.593412
idu_black_female,ht,0.565386
idu_black_female,intercept,182.879243
idu_black_female,lipid,-0.722871
idu_black_female,smoking,-0.309944
idu_black_female,year,-0.093211
idu_black_male,age,0.067639
idu_black_male,anx,0.430389
idu_black_male,bmi_dif1,-0.337956
idu_black_male,bmi_dif2,1.350368
idu_black_male,bmi_diff,0.03276
idu_black_male,bmi_raw_post,-0.115492
idu_black_male,bmi_raw_post1,0.280869
idu_black_male,bmi_raw_post2,-0.552186
idu_black_male,cd4n_entry,-0.00071
idu_black_male,ckd,-0.275231
idu_black_male,dm,0.678078
idu_black_male,dpr,0.22383
idu_black_male,h1yy_time,-0.018543
idu_black_male,hcv,-0.126022
idu_black_male,ht,0.050287
idu_black_male,intercept,8.062693
idu_black_male,lipid,-0.359644
idu_black_male,smoking,0.349557
idu_black_male,year,-0.006768
idu_hisp_female,age,0.030548
idu_hisp_female,anx,-0.259641
idu_hisp_female,bmi_dif1,-0.785207
idu_hisp_female,bmi_dif2,2.461909
idu_hisp_female,bmi_diff,0.140549
idu_hisp_female,bmi_raw_post,-0.018069
idu_hisp_female,bmi_raw_post1,0.040689
idu_hisp_female,bmi_raw_post2,-0.302797
idu_hisp_female,cd4n_entry,-0.00209
idu_hisp_female,ckd,-0.009834
idu_hisp_female,dm,0.368367
idu_hisp_female,dpr,0.41328
idu_hisp_female,h1yy_time,-0.052986
idu_hisp_female,hcv,0.593412
idu_hisp_female,ht,0.565386
idu_hisp_female,intercept,182.879243
idu_hisp_female,lipid,-0.722871
idu_hisp_female,smoking,-0.309944
idu_hisp_female,year,-0.093211
idu_hisp_male,age,0.067639
idu_hisp_male,anx,0.430389
idu_hisp_male,bmi_dif1,-0.337956
idu_hisp_male,bmi_dif2,1.350368
idu_hisp_male,bmi_diff,0.03276
idu_hisp_male,bmi_raw_post,-0.115492
idu_hisp_male,bmi_raw_post1,0.280869
idu_hisp_male,bmi_raw_post2,-0.552186
idu_hisp_male,cd4n_entry,-0.00071
idu_hisp_male,ckd,-0.275231
idu_hisp_male,dm,0.678078
idu_hisp_male,dpr,0.22383
idu_hisp_male,h1yy_time,-0.018543
idu_hisp_male,hcv,-0.126022
idu_hisp_male,ht,0.050287
idu_hisp_male,intercept,8.062693
idu_hisp_male,lipid,-0.359644
idu_hisp_male,smoking,0.349557
idu_hisp_male,year,-0.006768
idu_white_female,age,0.030548
idu_white_female,anx,-0.259641
idu_white_female,bmi_dif1,-0.785207
idu_white_female,bmi_dif2,2.461909
idu_white_female,bmi_diff,0.140549
idu_white_female,bmi_raw_post,-0.018069
idu_white_female,bmi_raw_post1,0.040689
idu_white_female,bmi_raw_post2,-0.302797
idu_white_female,cd4n_entry,-0.00209
idu_white_female,ckd,-0.009834
idu_white_female,dm,0.368367
idu_white_female,dpr,0.41328
idu_white_female,h1yy_time,-0.052986
idu_white_female,hcv,0.593412
idu_white_female,ht,0.565386
idu_white_female,intercept,182.879243
idu_white_female,lipid,-0.722871
idu_white_female,smoking,-0.309944
idu_white_female,year,-0.093211
idu_white_male,age,0.067639
idu_white_male,anx,0.430389
idu_white_male,bmi_dif1,-0.337956
idu_white_male,bmi_dif2,1.350368
idu_white_male,bmi_diff,0.03276
idu_white_male,bmi_raw_post,-0.115492
idu_white_male,bmi_raw_post1,0.280869
idu_white_male,bmi_raw_post2,-0.552186
idu_white_male,cd4n_entry,-0.00071
idu_white_male,ckd,-0.275231
idu_white_male,dm,0.678078
idu_white_male,dpr,0.22383
idu_white_male,h1yy_time,-0.018543
idu_white_male,hcv,-0.126022
idu_white_male,ht,0.050287
idu_white_male,intercept,8.062693
idu_white_male,lipid,-0.359644
idu_white_male,smoking,0.349557
idu_white_male,year,-0.006768
msm_black_male,age,0.051259
msm_black_male,anx,0.121079
msm_black_male,bmi_dif1,0.182386
msm_black_male,bmi_dif2,-0.397203
msm_black_male,bmi_diff,-0.06169
msm_black_male,bmi_raw_post,-0.11438
msm_black_male,bmi_raw_post1,0.18194
msm_black_male,bmi_raw_post2,-0.296564
msm_black_male,cd4n_entry,-0.000588
msm_black_male,ckd,0.031532
msm_black_male,dm,0.912835
msm_black_male,dpr,-0.075928
msm_black_male,h1yy_time,-0.007502
msm_black_male,hcv,-0.061045
msm_black_male,ht,-0.177939
msm_black_male,intercept,137.862035
msm_black_male,lipid,0.00845
msm_black_male,smoking,0.485994
msm_black_male,year,-0.070914
msm_hisp_male,age,0.051259
msm_hisp_male,anx,0.121079
msm_hisp_male,bmi_dif1,0.182386
msm_hisp_male,bmi_dif2,-0.397203
msm_hisp_male,bmi_diff,-0.06169
msm_hisp_male,bmi_raw_post,-0.11438
msm_hisp_male,bmi_raw_post1,0.18194
msm_hisp_male,bmi_raw_post2,-0.296564
msm_hisp_male,cd4n_entry,-0.000588
msm_hisp_male,ckd,0.031532
msm_hisp_male,dm,0.912835
msm_hisp_male,dpr,-0.075928
msm_hisp_male,h1yy_time,-0.007502
msm_hisp_male,hcv,-0.061045
msm_hisp_male,ht,-0.177939
msm_hisp_male,intercept,137.862035
msm_hisp_male,lipid,0.00845
msm_hisp_male,smoking,0.485994
msm_hisp_male,year,-0.070914
msm_white_male,age,0.051259
msm_white_male,anx,0.121079
msm_white_male,bmi_dif1,0.182386
msm_white_male,bmi_dif2,-0.397203
msm_white_male,bmi_diff,-0.06169
msm_white_male,bmi_raw_post,-0.11438
msm_white_male,bmi_raw_post1,0.18194
msm_white_male,bmi_raw_post2,-0.296564
msm_white_male,cd4n_entry,-0.000588
msm_white_male,ckd,0.031532
msm_white_male,dm,0.912835
msm_white_male,dpr,-0.075928
msm_white_male,h1yy_time,-0.007502
msm_white_male,hcv,-0.061045
msm_white_male,ht,-0.177939
msm_white_male,intercept,137.862035
msm_white_male,lipid,0.00845
msm_white_male,smoking,0.485994
msm_white_male,year,-0.070914

78afb11136ad6826f4380131a8fb55a74548f900
