group,param,estimate
idu_white_female,bmi_dif2,-2.476286
idu_white_female,bmi_diff,-0.053689
idu_white_female,bmi_raw_post,-0.000653
idu_white_female,bmi_raw_post1,-0.07619
idu_white_female,bmi_raw_post2,0.333248
idu_white_female,cd4n_entry,0.000944
idu_white_female,ckd,0.739308
idu_white_female,dm,0.842714
idu_white_female,dpr,0.371964
idu_white_female,h1yy_time,0.003546
idu_white_female,hcv,-0.739852
idu_white_female,ht,0.35574
idu_white_female,intercept,-137.839315
idu_white_female,smoking,1.240635
idu_white_female,year,0.065565
idu_white_male,age,0.034927
idu_white_male,anx,0.139807
idu_white_male,bmi_dif1,0.459752
idu_white_male,bmi_dif2,-1.624242
idu_white_male,bmi_diff,-0.103094
idu_white_male,bmi_raw_post,0.006106
idu_white_male,bmi_raw_post1,0.272641
idu_white_male,bmi_raw_post2,-0.728336
idu_white_male,cd4n_entry,0.000317
idu_white_male,ckd,-0.092468
idu_white_male,dm,0.46822
idu_white_male,dpr,0.010964
idu_white_male,h1yy_time,-0.00116
idu_white_male,hcv,-0.84021
idu_white_male,ht,0.369928
idu_white_male,intercept,157.841426
idu_white_male,smoking,0.019869
idu_white_male,year,-0.081191
msm_black_male,age,0.048408
msm_black_male,anx,0.066147
msm_black_male,bmi_dif1,0.216386
msm_black_male,bmi_dif2,-0.557028
msm_black_male,bmi_diff,-0.063004
msm_black_male,bmi_raw_post,0.045354
msm_black_male,bmi_raw_post1,0.064566
msm_black_male,bmi_raw_post2,-0.275925
msm_black_male,cd4n_entry,0.000388
msm_black_male,ckd,0.192816
msm_black_male,dm,1.088205
msm_black_male,dpr,0.370383
msm_black_male,h1yy_time,-0.084923
msm_black_male,hcv,-0.278421
msm_black_male,ht,0.665281
msm_black_male,intercept,19.4902
msm_black_male,smoking,-0.068618
msm_black_male,year,-0.013094
msm_hisp_male,age,0.024576
msm_hisp_male,anx,-0.18507
msm_hisp_male,bmi_dif1,-1.209245
msm_hisp_male,bmi_dif2,3.919732
msm_hisp_male,bmi_diff,0.324049
msm_hisp_male,bmi_raw_post,0.232545
msm_hisp_male,bmi_raw_post1,-0.703963
msm_hisp_male,bmi_raw_post2,1.746044
msm_hisp_male,cd4n_entry,7.6172e-05
msm_hisp_male,ckd,1.040707
msm_hisp_male,dm,0.957511
msm_hisp_male,dpr,0.077528
msm_hisp_male,h1yy_time,-0.017145
msm_hisp_male,hcv,-0.762467
msm_hisp_male,ht,0.407135
msm_hisp_male,intercept,61.636071
msm_hisp_male,smoking,-0.237513
msm_hisp_male,year,-0.03526
msm_white_male,age,0.036755
msm_white_male,anx,-0.063796
msm_white_male,bmi_dif1,0.681589
msm_white_male,bmi_dif2,-2.552668
msm_white_male,bmi_diff,-0.050432
msm_white_male,bmi_raw_post,0.16766
msm_white_male,bmi_raw_post1,-0.55884
msm_white_male,bmi_raw_post2,1.51522
msm_white_male,cd4n_entry,5.3791e-05
msm_white_male,ckd,0.286444
msm_white_male,dm,0.999827
msm_white_male,dpr,-0.168966
msm_white_male,h1yy_time,-0.049259
msm_white_male,hcv,-0.395252
msm_white_male,ht,0.440122
msm_white_male,intercept,-46.436143
msm_white_male,smoking,0.162554
msm_white_male,year,0.018719

e765288baa567cbbfe275e8a53eecf9e019382e7
