group,param,estimate
msm_hisp_male,lipid,0.461982
msm_hisp_male,smoking,0.219754
msm_hisp_male,year,-0.14083
msm_white_male,age,0.026523
msm_white_male,anx,0.241573
msm_white_male,bmi_dif1,0.345742
msm_white_male,bmi_dif2,-0.717612
msm_white_male,bmi_diff,-0.125865
msm_white_male,bmi_raw_post,0.052062
msm_white_male,bmi_raw_post1,0.249778
msm_white_male,bmi_raw_post2,-0.810163
msm_white_male,cd4n_entry,0.000387
msm_white_male,ckd,0.494599
msm_white_male,dm,0.340223
msm_white_male,dpr,0.219082
msm_white_male,h1yy_time,-0.037474
msm_white_male,hcv,-0.128754
msm_white_male,intercept,275.829621
msm_white_male,lipid,0.461982
msm_white_male,smoking,0.219754
msm_white_male,year,-0.14083

e765288baa567cbbfe275e8a53eecf9e019382e7
