group,param,estimate
idu_hisp_male,agecat,0.404338
idu_hisp_male,anx,0.902559
idu_hisp_male,bmi_raw_post,-0.072692
idu_hisp_male,bmi_raw_post1,0.173682
idu_hisp_male,bmi_raw_post2,-0.33617
idu_hisp_male,ckd,0.691254
idu_hisp_male,dm,0.077004
idu_hisp_male,dpr,-0.019651
idu_hisp_male,esld,2.027094
idu_hisp_male,hcv,0.592872
idu_hisp_male,ht,0.125151
idu_hisp_male,intercept,234.71732
idu_hisp_male,lipid,-0.111309
idu_hisp_male,malig,0.549254
idu_hisp_male,mi,0.905578
idu_hisp_male,smoking,0.012947
idu_hisp_male,tv_sqrtcd4n,-0.110699
idu_hisp_male,year,-0.118205
idu_white_female,agecat,0.301659
idu_white_female,anx,-0.035761
idu_white_female,bmi_raw_post,-0.120206
idu_white_female,bmi_raw_post1,0.523791
idu_white_female,bmi_raw_post2,-1.140699
idu_white_female,ckd,0.041792
idu_white_female,dm,0.181339
idu_white_female,dpr,0.13391
idu_white_female,esld,2.230335
idu_white_female,hcv,0.488399
idu_white_female,ht,-0.039222
idu_white_female,intercept,28.915581
idu_white_female,lipid,-0.193623
idu_white_female,malig,1.543844
idu_white_female,mi,1.105698
idu_white_female,smoking,0.556539
idu_white_female,tv_sqrtcd4n,-0.142041
idu_white_female,year,-0.0149
idu_white_male,agecat,0.404338
idu_white_male,anx,0.902559
idu_white_male,bmi_raw_post,-0.072692
idu_white_male,bmi_raw_post1,0.173682
idu_white_male,bmi_raw_post2,-0.33617
idu_white_male,ckd,0.691254
idu_white_male,dm,0.077004
idu_white_male,dpr,-0.019651
idu_white_male,esld,2.027094
idu_white_male,hcv,0.592872
idu_white_male,ht,0.125151
idu_white_male,intercept,234.71732
idu_white_male,lipid,-0.111309
idu_white_male,malig,0.549254
idu_white_male,mi,0.905578
idu_white_male,smoking,0.012947
idu_white_male,tv_sqrtcd4n,-0.110699
idu_white_male,year,-0.118205
msm_black_male,agecat,0.237347
msm_black_male,anx,0.136169
msm_black_male,bmi_raw_post,-0.176974
msm_black_male,bmi_raw_post1,0.470832
msm_black_male,bmi_raw_post2,-1.064142
msm_black_male,ckd,0.531876
msm_black_male,dm,1.139388
msm_black_male,dpr,0.104709
msm_black_male,esld,1.472316
msm_black_male,hcv,0.182572
msm_black_male,ht,-0.079908
msm_black_male,intercept,220.891608
msm_black_male,lipid,-0.104358
msm_black_male,malig,1.146936
msm_black_male,mi,0.878841
msm_black_male,smoking,0.03335
msm_black_male,tv_sqrtcd4n,-0.132796
msm_black_male,year,-0.109623
msm_hisp_male,agecat,0.237347
msm_hisp_male,anx,0.136169
msm_hisp_male,bmi_raw_post,-0.176974
msm_hisp_male,bmi_raw_post1,0.470832
msm_hisp_male,bmi_raw_post2,-1.064142
msm_hisp_male,ckd,0.531876
msm_hisp_male,dm,1.139388
msm_hisp_male,dpr,0.104709
msm_hisp_male,esld,1.472316
msm_hisp_male,hcv,0.182572
msm_hisp_male,ht,-0.079908
msm_hisp_male,intercept,220.891608
msm_hisp_male,lipid,-0.104358
msm_hisp_male,malig,1.146936
msm_hisp_male,mi,0.878841
msm_hisp_male,smoking,0.03335
msm_hisp_male,tv_sqrtcd4n,-0.132796
msm_hisp_male,year,-0.109623
msm_white_male,agecat,0.237347
msm_white_male,anx,0.136169
msm_white_male,bmi_raw_post,-0.176974
msm_white_male,bmi_raw_post1,0.470832
msm_white_male,bmi_raw_post2,-1.064142
msm_white_male,ckd,0.531876
msm_white_male,dm,1.139388
msm_white_male,dpr,0.104709
msm_white_male,esld,1.472316
msm_white_male,hcv,0.182572
msm_white_male,ht,-0.079908
msm_white_male,intercept,220.891608
msm_white_male,lipid,-0.104358
msm_white_male,malig,1.146936
msm_white_male,mi,0.878841
msm_white_male,smoking,0.03335
msm_white_male,tv_sqrtcd4n,-0.132796
msm_white_male,year,-0.109623

dd7c846c1daa9eadedad8b788e43997205bd35d5
